ID_GRUPO,ID_CURSO_ACADEMICO,ID_ASIGNATURA,ID_TIPO_DOCENCIA,ID_COD_GRUPO,ID_PERIODO_DOCENTE,IND_ALUMNOS_GRUPO_PREV,IND_ALUMNOS_GRUPO_REAL,IND_HORAS_PREVISTAS
2024-0-103-106798-55-1,2024,106798,55,1,1,23,19,8.0
2024-0-101-106904-54-1,2024,106904,54,1,1,0,0,21.0
2024-0-102-106707-73-728,2024,106707,73,728,0,0,1,68.0
2024-0-103-104399-1-1,2024,104399,1,1,1,38,40,27.0
2024-0-114-102352-55-60,2024,102352,55,60,1,80,0,21.0
2024-0-113-100776-55-123,2024,100776,55,123,1,19,20,12.0
2024-0-102-106716-73-514,2024,106716,73,514,0,71,2,75.0
2024-0-102-106716-73-522,2024,106716,73,522,0,71,2,75.0
2024-0-113-101926-81-56,2024,101926,81,56,1,0,0,300.0
2024-0-114-102329-54-13,2024,102329,54,13,1,0,0,21.0
2024-0-102-106713-73-528,2024,106713,73,528,0,67,1,54.0
2024-0-103-106425-1-21,2024,106425,1,21,1,0,0,21.0
2024-0-103-100090-56-2,2024,100090,56,2,0,20,19,12.0
2024-0-115-102683-54-331,2024,102683,54,331,1,40,15,15.0
2024-0-103-106178-56-2,2024,106178,56,2,1,37,0,21.0
2024-0-103-106178-56-1,2024,106178,56,1,1,71,0,21.0
2024-0-115-102774-55-411,2024,102774,55,411,1,21,11,12.0
2024-0-115-106048-54-212,2024,106048,54,212,0,33,44,15.0
2024-0-111-101655-55-212,2024,101655,55,212,0,27,26,13.0
2024-0-111-101662-56-211,2024,101662,56,211,1,40,39,15.0
2024-0-111-105045-55-713,2024,105045,55,713,0,28,27,15.0
2024-0-114-104650-54-8,2024,104650,54,8,1,62,66,15.0
2024-0-114-104675-1-60,2024,104675,1,60,1,70,66,32.5
2024-0-114-104675-55-522,2024,104675,55,522,1,41,41,8.0
2024-0-115-106943-55-613,2024,106943,55,613,1,0,11,12.0
2024-0-101-106845-54-1,2024,106845,54,1,1,0,52,16.67
2024-0-102-106713-73-507,2024,106713,73,507,0,67,1,54.0
2024-0-115-101769-1-11,2024,101769,1,11,1,54,59,30.0
2024-0-115-101770-54-11,2024,101770,54,11,1,29,20,10.0
2024-0-115-102767-54-411,2024,102767,54,411,1,38,36,50.0
2024-0-115-102767-54-431,2024,102767,54,431,1,37,38,50.0
2024-0-115-102767-54-451,2024,102767,54,451,1,37,41,50.0
2024-0-103-106747-54-2,2024,106747,54,2,1,52,54,12.0
2024-0-102-103474-73-1,2024,103474,73,1,1,76,0,8.0
2024-0-114-44432-55-10,2024,44432,55,10,1,18,14,15.63
2024-0-114-102340-54-81,2024,102340,54,81,1,30,35,17.0
2024-0-114-102340-54-12,2024,102340,54,12,1,39,37,17.0
2024-0-113-100757-55-134,2024,100757,55,134,1,19,18,19.0
2024-0-113-100761-54-141,2024,100761,54,141,1,21,8,5.0
2024-0-113-100766-54-111,2024,100766,54,111,1,46,43,14.0
2024-0-113-101971-1-63,2024,101971,1,63,1,54,56,30.0
2024-0-103-44211-1-1,2024,44211,1,1,1,12,10,38.0
2024-0-103-102503-55-2,2024,102503,55,2,1,15,18,20.0
2024-0-103-105039-1-1,2024,105039,1,1,1,97,116,33.0
2024-0-103-105039-88-1,2024,105039,88,1,1,39,46,12.0
2024-0-103-105039-88-4,2024,105039,88,4,1,47,45,12.0
2024-0-115-102720-55-322,2024,102720,55,322,1,13,12,12.0
2024-0-115-102724-55-321,2024,102724,55,321,1,28,24,12.0
2024-0-115-102730-55-322,2024,102730,55,322,1,18,30,12.0
2024-0-115-102730-55-321,2024,102730,55,321,1,18,32,12.0
2024-0-111-101634-56-111,2024,101634,56,111,1,25,30,15.0
2024-0-111-101635-1-4,2024,101635,1,4,1,33,13,42.5
2024-0-103-106428-71-4,2024,106428,71,4,1,26,0,21.0
2024-0-103-106762-55-4,2024,106762,55,4,1,21,21,2.0
2024-0-102-106688-75-113,2024,106688,75,113,1,13,12,8.0
2024-0-102-106714-73-763,2024,106714,73,763,0,0,1,54.0
2024-0-102-43238-56-101,2024,43238,56,101,0,33,0,8.0
2024-0-102-102929-1-501,2024,102929,1,501,0,74,76,38.0
2024-0-102-106709-73-501,2024,106709,73,501,0,70,34,68.0
2024-0-101-106867-55-11,2024,106867,55,11,1,20,22,33.33
2024-0-110-101465-54-1,2024,101465,54,1,1,0,23,74.25
2024-0-110-101477-54-2,2024,101477,54,2,1,0,41,49.5
2024-0-110-101406-54-1,2024,101406,54,1,1,0,12,74.25
2024-0-114-102342-54-52,2024,102342,54,52,1,80,63,17.0
2024-0-114-102344-54-51,2024,102344,54,51,1,86,97,17.0
2024-0-115-103799-55-315,2024,103799,55,315,1,18,20,18.0
2024-0-111-102036-55-712,2024,102036,55,712,0,22,24,41.0
2024-0-102-106708-73-210,2024,106708,73,210,0,85,1,68.0
2024-0-102-106709-73-219,2024,106709,73,219,0,86,1,68.0
2024-0-102-106724-1-602,2024,106724,1,602,0,0,3,21.0
2024-0-109-102544-69-1,2024,102544,69,1,1,0,71,21.0
2024-0-103-104389-1-1,2024,104389,1,1,1,48,46,36.0
2024-0-115-102437-56-211,2024,102437,56,211,1,36,29,5.0
2024-0-115-102445-54-211,2024,102445,54,211,1,51,30,15.0
2024-0-111-101643-69-4,2024,101643,69,4,1,0,14,21.0
2024-0-102-106718-69-601,2024,106718,69,601,0,0,48,21.0
2024-0-109-102603-55-412,2024,102603,55,412,1,0,0,12.0
2024-0-109-106400-56-411,2024,106400,56,411,1,0,0,16.0
2024-0-103-104857-69-321,2024,104857,69,321,1,0,45,21.0
2024-0-103-104860-1-7,2024,104860,1,7,1,0,0,21.0
2024-0-103-106768-69-121,2024,106768,69,121,1,0,77,21.0
2024-0-102-106707-73-7023,2024,106707,73,7023,0,0,1,68.0
2024-0-103-101046-60-1,2024,101046,60,1,1,47,39,14.0
2024-0-102-106135-1-501,2024,106135,1,501,0,0,0,21.0
2024-0-600-69501-67-423,2024,69501,67,423,0,0,0,21.0
2024-0-600-69501-67-426,2024,69501,67,426,0,0,0,21.0
2024-0-600-69501-67-462,2024,69501,67,462,0,0,0,21.0
2024-0-600-69501-67-465,2024,69501,67,465,0,0,0,21.0
2024-0-113-100930-1-44,2024,100930,1,44,1,122,86,34.0
2024-0-102-106716-73-512,2024,106716,73,512,0,71,2,75.0
2024-0-103-106801-55-4,2024,106801,55,4,1,19,16,6.0
2024-0-110-103689-54-1,2024,103689,54,1,1,0,26,49.5
2024-0-101-100311-54-90,2024,100311,54,90,1,0,0,21.0
2024-0-102-106713-73-711,2024,106713,73,711,0,0,1,54.0
2024-0-102-106713-73-716,2024,106713,73,716,0,0,1,54.0
2024-0-102-106713-73-721,2024,106713,73,721,0,0,1,54.0
2024-0-102-106713-73-534,2024,106713,73,534,0,67,0,54.0
2024-0-103-100090-56-1,2024,100090,56,1,0,20,20,12.0
2024-0-103-100092-56-8,2024,100092,56,8,0,18,13,2.0
2024-0-103-106174-54-612,2024,106174,54,612,1,32,0,21.0
2024-0-115-102773-1-450,2024,102773,1,450,1,86,98,26.0
2024-0-111-101657-1-1,2024,101657,1,1,0,65,59,67.0
2024-0-111-105046-56-111,2024,105046,56,111,1,27,27,15.0
2024-0-114-102234-54-1,2024,102234,54,1,1,45,0,21.0
2024-0-114-104609-55-203,2024,104609,55,203,1,27,23,10.0
2024-0-114-104651-54-1,2024,104651,54,1,1,57,46,17.0
2024-0-114-104653-54-51,2024,104653,54,51,1,33,56,17.0
2024-0-113-100839-56-241,2024,100839,56,241,1,23,16,8.0
2024-0-113-100841-55-241,2024,100841,55,241,1,13,8,12.0
2024-0-113-101905-55-521,2024,101905,55,521,0,25,21,20.0
2024-0-102-104073-1-501,2024,104073,1,501,0,0,25,21.0
2024-0-102-102948-73-718,2024,102948,73,718,0,0,1,10.0
2024-0-114-102114-1-80,2024,102114,1,80,1,0,0,21.0
2024-0-102-103629-1-102,2024,103629,1,102,1,147,130,53.0
2024-0-107-102648-1-2,2024,102648,1,2,1,36,0,21.0
2024-0-111-44309-81-3,2024,44309,81,3,0,218,31,350.0
2024-0-111-44309-81-8,2024,44309,81,8,0,218,32,350.0
2024-0-103-102522-1-70,2024,102522,1,70,1,0,0,21.0
2024-0-103-102527-1-7,2024,102527,1,7,1,0,0,21.0
2024-0-103-106167-55-1,2024,106167,55,1,1,10,16,2.0
2024-0-115-102741-55-423,2024,102741,55,423,1,20,20,12.0
2024-0-111-42089-1-6,2024,42089,1,6,0,27,26,97.5
2024-0-115-102746-1-51,2024,102746,1,51,1,0,0,21.0
2024-0-115-103806-1-41,2024,103806,1,41,1,86,68,42.0
2024-0-115-103815-56-21,2024,103815,56,21,0,25,29,6.0
2024-0-115-103815-54-11,2024,103815,54,11,0,38,43,24.0
2024-0-102-106717-73-704,2024,106717,73,704,0,0,4,90.0
2024-0-111-102067-56-413,2024,102067,56,413,1,19,15,7.0
2024-0-111-102067-56-711,2024,102067,56,711,1,19,18,7.0
2024-0-101-42493-1-1,2024,42493,1,1,0,0,8,21.0
2024-0-101-101598-89-70,2024,101598,89,70,1,0,1,21.0
2024-0-102-106717-73-5001,2024,106717,73,5001,0,0,0,90.0
2024-0-102-102954-1-102,2024,102954,1,102,1,76,113,33.0
2024-0-102-106098-56-108,2024,106098,56,108,0,20,21,13.0
2024-0-102-106096-55-112,2024,106096,55,112,1,23,26,8.0
2024-0-114-102302-1-1,2024,102302,1,1,1,89,76,32.5
2024-0-114-102094-54-101,2024,102094,54,101,1,73,62,17.0
2024-0-115-102765-55-417,2024,102765,55,417,1,20,18,12.0
2024-0-115-102684-55-319,2024,102684,55,319,1,19,10,18.0
2024-0-111-101997-56-613,2024,101997,56,613,1,26,23,10.0
2024-0-111-101998-88-2,2024,101998,88,2,1,34,32,40.0
2024-0-111-106079-1-1,2024,106079,1,1,1,20,20,22.5
2024-0-102-102936-69-301,2024,102936,69,301,0,0,107,21.0
2024-0-113-101963-55-613,2024,101963,55,613,1,21,23,12.0
2024-0-103-43439-69-90,2024,43439,69,90,0,0,13,21.0
2024-0-102-102937-73-383,2024,102937,73,383,0,109,1,18.0
2024-0-102-102937-73-385,2024,102937,73,385,0,109,1,18.0
2024-0-102-103473-1-401,2024,103473,1,401,1,75,0,20.0
2024-0-102-106696-1-301,2024,106696,1,301,1,81,87,28.0
2024-0-109-102603-54-42,2024,102603,54,42,1,0,0,4.0
2024-0-111-102035-1-71,2024,102035,1,71,1,63,61,15.0
2024-0-101-106390-81-2,2024,106390,81,2,1,0,5,150.0
2024-0-115-102768-54-412,2024,102768,54,412,1,41,14,12.0
2024-0-103-106747-54-1,2024,106747,54,1,1,52,54,12.0
2024-0-114-44290-63-1,2024,44290,63,1,1,5,0,375.0
2024-0-114-44431-54-10,2024,44431,54,10,1,18,14,31.25
2024-0-113-101968-55-611,2024,101968,55,611,1,20,21,8.0
2024-0-113-101970-56-632,2024,101970,56,632,1,22,18,12.0
2024-0-113-101971-1-7,2024,101971,1,7,1,0,0,21.0
2024-0-113-101972-55-641,2024,101972,55,641,1,19,11,10.0
2024-0-113-101974-55-642,2024,101974,55,642,1,14,13,10.0
2024-0-103-100178-69-442,2024,100178,69,442,1,0,27,21.0
2024-0-115-102722-55-321,2024,102722,55,321,1,17,33,12.0
2024-0-115-103798-56-318,2024,103798,56,318,1,21,0,5.0
2024-0-111-103699-56-412,2024,103699,56,412,0,32,30,40.0
2024-0-111-103700-1-21,2024,103700,1,21,0,67,64,5.0
2024-0-102-106688-55-112,2024,106688,55,112,1,19,17,3.0
2024-0-102-106688-75-115,2024,106688,75,115,1,13,12,8.0
2024-0-102-106688-75-116,2024,106688,75,116,1,13,12,8.0
2024-0-110-44379-54-1,2024,44379,54,1,1,0,28,32.0
2024-0-102-106140-54-302,2024,106140,54,302,0,11,6,13.0
2024-0-110-101477-54-4,2024,101477,54,4,1,0,38,49.5
2024-0-114-102344-1-52,2024,102344,1,52,1,75,93,32.5
2024-0-111-102042-56-712,2024,102042,56,712,1,33,32,25.0
2024-0-111-102046-56-211,2024,102046,56,211,0,34,30,25.0
2024-0-111-102046-55-211,2024,102046,55,211,0,34,30,25.0
2024-0-102-106702-73-317,2024,106702,73,317,0,102,2,15.0
2024-0-102-103611-73-210,2024,103611,73,210,1,16,1,15.0
2024-0-103-100164-54-1,2024,100164,54,1,1,16,19,14.0
2024-0-103-104385-1-1,2024,104385,1,1,1,44,43,24.0
2024-0-103-104392-56-1,2024,104392,56,1,1,37,43,10.0
2024-0-115-102435-60-22,2024,102435,60,22,1,33,27,10.0
2024-0-109-102603-56-412,2024,102603,56,412,1,0,0,4.0
2024-0-103-101053-55-1,2024,101053,55,1,1,17,13,22.0
2024-0-113-100771-55-122,2024,100771,55,122,1,18,17,12.0
2024-0-113-100915-54-412,2024,100915,54,412,1,43,45,15.0
2024-0-113-100924-55-434,2024,100924,55,434,1,16,19,52.0
2024-0-111-102024-69-62,2024,102024,69,62,0,0,74,21.0
2024-0-101-103409-54-1,2024,103409,54,1,0,0,1,100.0
2024-0-103-102507-1-1,2024,102507,1,1,1,21,10,40.0
2024-0-103-102518-1-1,2024,102518,1,1,1,30,19,35.0
2024-0-103-102520-1-1,2024,102520,1,1,1,28,17,36.0
2024-0-103-102520-56-1,2024,102520,56,1,1,28,17,2.0
2024-0-103-106748-55-3,2024,106748,55,3,1,18,19,10.0
2024-0-115-102771-54-431,2024,102771,54,431,1,36,37,15.0
2024-0-115-106041-56-211,2024,106041,56,211,1,34,43,5.0
2024-0-115-106044-1-21,2024,106044,1,21,1,71,82,40.0
2024-0-115-106045-55-212,2024,106045,55,212,1,39,38,28.0
2024-0-102-106724-73-201,2024,106724,73,201,0,35,2,15.0
2024-0-102-106715-73-301,2024,106715,73,301,0,126,1,105.0
2024-0-102-106690-75-661,2024,106690,75,661,1,12,11,4.0
2024-0-102-102935-73-201,2024,102935,73,201,0,65,70,54.0
2024-0-111-101639-69-4,2024,101639,69,4,1,0,25,21.0
2024-0-103-105044-55-3,2024,105044,55,3,1,25,25,48.0
2024-0-115-102735-55-321,2024,102735,55,321,1,17,22,12.0
2024-0-115-45129-55-2,2024,45129,55,2,1,7,0,21.0
2024-0-103-106797-55-2,2024,106797,55,2,1,18,18,9.0
2024-0-103-106798-55-2,2024,106798,55,2,1,23,19,8.0
2024-0-102-106707-73-712,2024,106707,73,712,0,0,1,68.0
2024-0-102-106707-73-734,2024,106707,73,734,0,0,1,68.0
2024-0-115-102747-55-412,2024,102747,55,412,1,20,20,12.0
2024-0-103-104397-55-1,2024,104397,55,1,1,35,41,12.0
2024-0-103-104399-56-1,2024,104399,56,1,1,38,40,8.0
2024-0-114-102355-55-131,2024,102355,55,131,1,25,20,17.0
2024-0-102-106098-69-101,2024,106098,69,101,0,0,293,21.0
2024-0-113-100926-55-421,2024,100926,55,421,1,19,19,43.0
2024-0-102-106716-73-7101,2024,106716,73,7101,0,0,0,75.0
2024-0-111-102049-69-90,2024,102049,69,90,1,0,40,21.0
2024-0-103-103280-55-2,2024,103280,55,2,1,0,0,21.0
2024-0-115-102707-1-33,2024,102707,1,33,1,80,83,45.0
2024-0-115-102707-54-332,2024,102707,54,332,1,36,41,30.0
2024-0-103-103278-55-413,2024,103278,55,413,1,19,0,21.0
2024-0-115-104343-1-81,2024,104343,1,81,1,69,72,26.0
2024-0-115-102687-55-332,2024,102687,55,332,1,19,26,24.0
2024-0-115-102687-1-330,2024,102687,1,330,1,58,77,60.0
2024-0-103-106419-1-1,2024,106419,1,1,1,71,0,21.0
2024-0-103-106750-88-1,2024,106750,88,1,1,40,24,14.0
2024-0-115-102776-55-431,2024,102776,55,431,1,21,14,12.0
2024-0-115-106551-54-711,2024,106551,54,711,1,43,50,30.0
2024-0-102-106702-75-665,2024,106702,75,665,1,11,10,2.0
2024-0-102-106702-58-633,2024,106702,58,633,1,21,20,4.0
2024-0-103-106833-69-822,2024,106833,69,822,1,0,64,21.0
2024-0-102-102935-75-301,2024,102935,75,301,0,14,16,4.0
2024-0-102-106724-73-301,2024,106724,73,301,0,34,36,15.0
2024-0-102-42358-54-101,2024,42358,54,101,1,26,26,21.0
2024-0-114-102320-1-2,2024,102320,1,2,1,87,89,32.5
2024-0-114-102320-55-51,2024,102320,55,51,1,52,49,2.0
2024-0-102-106715-69-301,2024,106715,69,301,0,0,88,21.0
2024-0-102-102954-69-101,2024,102954,69,101,1,0,424,21.0
2024-0-111-102084-56-211,2024,102084,56,211,1,34,29,20.0
2024-0-103-107514-56-7,2024,107514,56,7,0,18,0,21.0
2024-0-102-102935-75-302,2024,102935,75,302,0,14,16,4.0
2024-0-111-105048-1-62,2024,105048,1,62,1,73,65,12.0
2024-0-111-105051-1-1,2024,105051,1,1,1,35,35,30.0
2024-0-103-105043-69-932,2024,105043,69,932,1,0,102,21.0
2024-0-103-102489-61-173,2024,102489,61,173,1,0,0,350.0
2024-0-110-43820-68-1,2024,43820,68,1,1,0,28,225.0
2024-0-110-101365-54-1,2024,101365,54,1,1,0,13,49.5
2024-0-110-101520-1-90,2024,101520,1,90,1,0,0,21.0
2024-0-109-102569-72-414,2024,102569,72,414,1,0,21,26.0
2024-0-102-106714-1-501,2024,106714,1,501,0,0,35,21.0
2024-0-114-106397-54-2,2024,106397,54,2,1,50,61,17.0
2024-0-113-44782-1-1,2024,44782,1,1,1,23,24,24.0
2024-0-113-100854-60-212,2024,100854,60,212,1,24,22,14.0
2024-0-102-103596-56-107,2024,103596,56,107,1,21,23,18.0
2024-0-110-101522-54-3,2024,101522,54,3,1,0,34,21.2
2024-0-103-42250-1-1,2024,42250,1,1,1,50,37,38.0
2024-0-103-42427-1-1,2024,42427,1,1,1,12,13,38.0
2024-0-103-101070-1-1,2024,101070,1,1,1,20,17,15.0
2024-0-103-102490-54-4,2024,102490,54,4,1,34,32,10.0
2024-0-115-102759-1-450,2024,102759,1,450,1,81,82,26.0
2024-0-111-45008-1-1,2024,45008,1,1,1,9,8,36.0
2024-0-115-102760-1-410,2024,102760,1,410,1,87,97,24.0
2024-0-115-104354-55-813,2024,104354,55,813,1,21,19,12.0
2024-0-115-106937-54-611,2024,106937,54,611,1,0,17,24.0
2024-0-115-103811-54-211,2024,103811,54,211,1,25,0,21.0
2024-0-113-107548-69-741,2024,107548,69,741,1,0,16,21.0
2024-0-113-101955-56-612,2024,101955,56,612,1,32,34,4.0
2024-0-113-101959-54-622,2024,101959,54,622,1,30,29,15.0
2024-0-113-101960-54-631,2024,101960,54,631,1,30,28,15.0
2024-0-103-44539-63-3,2024,44539,63,3,1,0,2,375.0
2024-0-111-102035-55-712,2024,102035,55,712,1,21,20,23.0
2024-0-103-42257-63-3,2024,42257,63,3,1,0,1,300.0
2024-0-115-102771-55-419,2024,102771,55,419,1,20,18,18.0
2024-0-102-106921-72-202,2024,106921,72,202,1,15,15,20.0
2024-0-103-43677-1-1,2024,43677,1,1,1,12,0,8.13
2024-0-103-100156-1-2,2024,100156,1,2,0,48,58,50.0
2024-0-103-104053-56-1,2024,104053,56,1,1,19,2,2.0
2024-0-103-104383-1-7,2024,104383,1,7,1,0,0,21.0
2024-0-115-101768-55-22,2024,101768,55,22,1,17,19,12.0
2024-0-111-106733-55-202,2024,106733,55,202,1,39,39,13.5
2024-0-102-102936-69-601,2024,102936,69,601,0,0,71,21.0
2024-0-102-106136-81-301,2024,106136,81,301,0,0,29,272.75
2024-0-102-106692-74-686,2024,106692,74,686,0,12,8,1.0
2024-0-103-102824-56-1,2024,102824,56,1,1,24,42,4.0
2024-0-103-103275-55-3,2024,103275,55,3,1,20,20,38.0
2024-0-114-102302-54-8,2024,102302,54,8,1,40,37,15.0
2024-0-114-104680-54-1,2024,104680,54,1,1,44,39,17.0
2024-0-113-42951-81-1,2024,42951,81,1,1,11,5,225.0
2024-0-113-100846-54-211,2024,100846,54,211,1,36,34,14.0
2024-0-113-101911-55-533,2024,101911,55,533,1,18,17,14.0
2024-0-102-103593-55-112,2024,103593,55,112,1,19,18,8.0
2024-0-102-106708-73-732,2024,106708,73,732,0,0,1,68.0
2024-0-102-106712-73-7048,2024,106712,73,7048,0,0,1,54.0
2024-0-115-102767-54-433,2024,102767,54,433,1,37,27,50.0
2024-0-102-106921-72-504,2024,106921,72,504,1,16,17,20.0
2024-0-102-106104-55-102,2024,106104,55,102,1,20,20,17.0
2024-0-102-106104-55-104,2024,106104,55,104,1,20,19,17.0
2024-0-102-106687-54-104,2024,106687,54,104,1,43,42,11.0
2024-0-102-103593-55-101,2024,103593,55,101,1,19,21,8.0
2024-0-102-106688-75-101,2024,106688,75,101,1,13,14,8.0
2024-0-114-102112-54-101,2024,102112,54,101,1,64,76,13.0
2024-0-114-102114-1-50,2024,102114,1,50,1,54,55,32.5
2024-0-114-102115-1-10,2024,102115,1,10,1,97,93,32.5
2024-0-115-102689-55-314,2024,102689,55,314,1,19,20,12.0
2024-0-115-102689-55-318,2024,102689,55,318,1,19,19,12.0
2024-0-114-102366-1-8,2024,102366,1,8,1,87,68,32.5
2024-0-102-106713-73-756,2024,106713,73,756,0,0,1,54.0
2024-0-102-103598-73-704,2024,103598,73,704,1,0,1,15.0
2024-0-103-102797-71-242,2024,102797,71,242,1,7,0,21.0
2024-0-103-102809-54-1,2024,102809,54,1,1,6,11,18.0
2024-0-115-42851-1-1,2024,42851,1,1,1,15,20,30.0
2024-0-115-44736-1-1,2024,44736,1,1,1,6,5,26.0
2024-0-115-44757-1-1,2024,44757,1,1,1,17,18,20.0
2024-0-115-44758-1-10,2024,44758,1,10,1,22,21,10.0
2024-0-115-44759-1-1,2024,44759,1,1,1,17,18,20.0
2024-0-115-102747-54-453,2024,102747,54,453,1,36,0,12.0
2024-0-115-104529-55-612,2024,104529,55,612,1,20,0,12.0
2024-0-111-102073-56-311,2024,102073,56,311,1,36,32,25.0
2024-0-115-106556-54-711,2024,106556,54,711,1,0,40,12.0
2024-0-115-106564-1-71,2024,106564,1,71,1,0,38,26.0
2024-0-102-106097-55-101,2024,106097,55,101,1,22,23,6.0
2024-0-114-102364-1-44,2024,102364,1,44,1,0,0,21.0
2024-0-114-43258-1-30,2024,43258,1,30,1,27,0,93.75
2024-0-114-102366-54-11,2024,102366,54,11,1,43,38,17.0
2024-0-102-106728-56-112,2024,106728,56,112,1,23,15,8.0
2024-0-102-106728-55-118,2024,106728,55,118,1,23,14,6.0
2024-0-115-104366-54-81,2024,104366,54,81,1,0,36,49.5
2024-0-113-44185-1-2,2024,44185,1,2,1,0,0,21.0
2024-0-103-100133-56-1,2024,100133,56,1,1,38,0,21.0
2024-0-111-102075-69-71,2024,102075,69,71,1,0,60,21.0
2024-0-103-103288-69-832,2024,103288,69,832,1,0,72,21.0
2024-0-110-101469-54-1,2024,101469,54,1,1,0,20,74.25
2024-0-102-106705-56-305,2024,106705,56,305,0,19,19,3.0
2024-0-107-102611-55-6,2024,102611,55,6,1,21,19,8.0
2024-0-107-102611-70-9,2024,102611,70,9,1,11,10,3.0
2024-0-102-106707-73-755,2024,106707,73,755,0,0,1,68.0
2024-0-102-106707-73-766,2024,106707,73,766,0,0,1,68.0
2024-0-103-100184-55-2,2024,100184,55,2,1,8,7,8.0
2024-0-113-44045-56-1,2024,44045,56,1,1,25,0,2.0
2024-0-113-44049-60-2,2024,44049,60,2,1,8,0,8.0
2024-0-113-100851-55-213,2024,100851,55,213,1,23,22,8.0
2024-0-113-101919-1-7,2024,101919,1,7,1,0,0,21.0
2024-0-102-103593-55-119,2024,103593,55,119,1,19,18,8.0
2024-0-115-104524-54-611,2024,104524,54,611,1,39,5,12.0
2024-0-111-102055-56-311,2024,102055,56,311,1,35,38,30.0
2024-0-103-106802-55-4,2024,106802,55,4,1,18,17,6.0
2024-0-103-106806-1-1,2024,106806,1,1,1,71,67,32.0
2024-0-103-106807-54-1,2024,106807,54,1,1,33,37,15.0
2024-0-113-101889-1-90,2024,101889,1,90,1,0,0,35.0
2024-0-106-102207-1-515,2024,102207,1,515,1,0,0,21.0
2024-0-101-105811-1-1,2024,105811,1,1,1,0,18,33.33
2024-0-102-106114-56-303,2024,106114,56,303,1,20,20,18.0
2024-0-102-106713-73-731,2024,106713,73,731,0,0,1,54.0
2024-0-102-103592-55-112,2024,103592,55,112,1,21,24,8.0
2024-0-102-103592-55-115,2024,103592,55,115,1,21,22,8.0
2024-0-114-102468-55-88,2024,102468,55,88,1,0,0,21.0
2024-0-102-106116-74-307,2024,106116,74,307,0,10,12,30.0
2024-0-102-106102-1-101,2024,106102,1,101,1,81,85,45.5
2024-0-102-106691-1-201,2024,106691,1,201,1,84,91,24.0
2024-0-102-102937-1-301,2024,102937,1,301,0,109,93,50.0
2024-0-114-102330-54-82,2024,102330,54,82,1,38,43,17.0
2024-0-113-100092-1-2,2024,100092,1,2,0,91,0,21.0
2024-0-115-103796-56-315,2024,103796,56,315,1,19,62,5.0
2024-0-115-103796-56-320,2024,103796,56,320,1,20,12,5.0
2024-0-115-106927-55-611,2024,106927,55,611,1,20,19,12.0
2024-0-115-106931-55-613,2024,106931,55,613,1,20,21,12.0
2024-0-111-106074-1-70,2024,106074,1,70,1,0,0,21.0
2024-0-111-103687-81-13,2024,103687,81,13,0,49,5,450.0
2024-0-102-102947-55-106,2024,102947,55,106,0,20,25,17.5
2024-0-113-100866-54-331,2024,100866,54,331,1,54,51,10.0
2024-0-113-100868-54-331,2024,100868,54,331,1,32,27,10.0
2024-0-113-100871-1-33,2024,100871,1,33,1,57,54,35.0
2024-0-113-100875-1-31,2024,100875,1,31,1,61,63,30.0
2024-0-102-106714-73-743,2024,106714,73,743,0,0,1,54.0
2024-0-105-104981-81-23,2024,104981,81,23,1,0,7,300.0
2024-0-101-100416-1-1,2024,100416,1,1,1,0,0,21.0
2024-0-102-106116-75-108,2024,106116,75,108,0,13,16,12.0
2024-0-103-43442-55-1,2024,43442,55,1,1,12,13,14.0
2024-0-103-43475-1-1,2024,43475,1,1,1,47,35,38.0
2024-0-103-100150-55-4,2024,100150,55,4,1,17,20,30.0
2024-0-103-100151-1-70,2024,100151,1,70,1,0,0,21.0
2024-0-115-101757-1-1,2024,101757,1,1,1,74,70,30.0
2024-0-115-101764-1-11,2024,101764,1,11,1,79,69,26.0
2024-0-115-102763-54-421,2024,102763,54,421,1,45,40,12.0
2024-0-102-102948-73-201,2024,102948,73,201,0,62,73,10.0
2024-0-102-102950-1-102,2024,102950,1,102,1,110,88,20.0
2024-0-102-102999-1-301,2024,102999,1,301,1,22,22,20.0
2024-0-102-102892-74-301,2024,102892,74,301,1,11,10,15.0
2024-0-113-100886-88-312,2024,100886,88,312,1,31,0,8.0
2024-0-103-102493-54-1,2024,102493,54,1,1,37,45,8.0
2024-0-103-105032-54-2,2024,105032,54,2,1,46,51,20.0
2024-0-115-102713-55-312,2024,102713,55,312,1,19,27,12.0
2024-0-115-103796-1-31,2024,103796,1,31,1,88,96,30.0
2024-0-115-103797-54-312,2024,103797,54,312,1,40,38,12.0
2024-0-115-103797-55-317,2024,103797,55,317,1,20,21,12.0
2024-0-115-106939-55-611,2024,106939,55,611,1,16,12,12.0
2024-0-115-106940-55-612,2024,106940,55,612,1,16,12,12.0
2024-0-111-102025-54-901,2024,102025,54,901,1,39,38,15.0
2024-0-111-102034-60-1,2024,102034,60,1,1,28,18,3.5
2024-0-103-102840-1-1,2024,102840,1,1,1,0,1,45.0
2024-0-103-106412-56-321,2024,106412,56,321,1,38,0,3.0
2024-0-102-103629-69-101,2024,103629,69,101,1,0,405,21.0
2024-0-102-106688-55-102,2024,106688,55,102,1,19,17,3.0
2024-0-102-106688-55-108,2024,106688,55,108,1,19,17,3.0
2024-0-113-100847-1-7,2024,100847,1,7,1,0,0,21.0
2024-0-102-106707-73-207,2024,106707,73,207,0,79,1,68.0
