ID_GRUPO,ID_FECHA_GRUPO,ID_HORA_INICIO,ID_HORA_FIN,ID_CURSO_ACADEMICO,ID_ASIGNATURA,ID_TIPO_DOCENCIA,ID_COD_GRUPO,ID_PERIODO_DOCENTE,IND_ALUMNOS_GRUPO_PREV,IND_ALUMNOS_GRUPO_REAL,IND_HORAS_PREVISTAS
2024-0-115-101761-56-21,2025-02-25,1900,2000,2024,101761,56,21,1,21,22,5.0
2024-0-115-102781-54-422,2025-02-25,1030,1130,2024,102781,54,422,1,42,41,12.0
2024-0-115-106939-54-611,2025-02-25,1700,1800,2024,106939,54,611,1,24,18,12.0
2024-0-115-102793-1-430,2025-02-25,930,1130,2024,102793,1,430,1,20,33,26.0
2024-0-115-104365-54-81,2025-02-25,1500,1700,2024,104365,54,81,1,29,37,49.5
2024-0-115-106050-1-21,2025-02-25,930,1030,2024,106050,1,21,0,108,101,45.0
2024-0-115-102769-54-412,2025-02-25,1230,1330,2024,102769,54,412,1,37,38,12.0
2024-0-115-101751-54-12,2025-02-25,1800,1900,2024,101751,54,12,1,26,32,15.0
2024-0-115-102685-1-51,2025-02-25,1800,2000,2024,102685,1,51,1,0,39,35.0
2024-0-115-102765-54-431,2025-02-25,1030,1230,2024,102765,54,431,1,39,39,38.0
2024-0-115-101748-56-21,2025-02-25,1900,2000,2024,101748,56,21,1,28,28,5.0
2024-0-115-104368-54-81,2025-02-25,1500,1700,2024,104368,54,81,1,0,15,49.5
2024-0-115-101748-54-12,2025-02-25,1800,1900,2024,101748,54,12,1,41,41,15.0
2024-0-115-102794-54-431,2025-02-25,1130,1230,2024,102794,54,431,1,26,17,12.0
2024-0-115-102765-54-412,2025-02-25,830,1030,2024,102765,54,412,1,39,40,38.0
2024-0-115-106932-54-611,2025-02-25,1130,1330,2024,106932,54,611,1,28,33,24.0
2024-0-115-101748-54-11,2025-02-25,1700,1800,2024,101748,54,11,1,41,41,15.0
2024-0-115-102768-54-452,2025-02-25,1700,1800,2024,102768,54,452,1,40,20,12.0
2024-0-115-101761-56-23,2025-02-25,1900,2000,2024,101761,56,23,1,21,21,5.0
2024-0-115-104353-1-81,2025-02-25,1230,1430,2024,104353,1,81,1,73,77,26.0
2024-0-115-101748-56-23,2025-02-25,1900,2000,2024,101748,56,23,1,27,27,5.0
2024-0-115-106043-1-21,2025-02-25,1030,1130,2024,106043,1,21,1,101,99,45.0
2024-0-115-102707-1-31,2025-02-25,830,1030,2024,102707,1,31,1,86,81,45.0
2024-0-115-102690-1-33,2025-02-25,1030,1230,2024,102690,1,33,1,90,112,30.0
2024-0-115-101761-54-12,2025-02-25,1700,1800,2024,101761,54,12,1,31,32,15.0
2024-0-115-102696-1-330,2025-02-25,1130,1330,2024,102696,1,330,1,55,66,39.0
2024-0-115-103795-1-33,2025-02-25,830,930,2024,103795,1,33,1,76,82,30.0
2024-0-115-102707-54-332,2025-02-25,930,1030,2024,102707,54,332,1,36,41,30.0
2024-0-115-101764-54-11,2025-02-25,1700,1800,2024,101764,54,11,1,40,29,12.0
2024-0-115-102769-54-432,2025-02-25,1030,1130,2024,102769,54,432,1,37,41,12.0
2024-0-115-102765-54-451,2025-02-25,1500,1700,2024,102765,54,451,1,38,38,38.0
2024-0-115-102688-54-331,2025-02-25,1700,1800,2024,102688,54,331,1,35,18,12.0
2024-0-115-104365-54-82,2025-02-25,1500,1700,2024,104365,54,82,1,28,22,49.5
2024-0-115-103800-1-32,2025-02-25,1130,1330,2024,103800,1,32,1,62,98,30.0
2024-0-115-102691-54-332,2025-02-25,1330,1430,2024,102691,54,332,1,26,38,18.0
2024-0-115-104547-1-61,2025-02-25,1500,1700,2024,104547,1,61,1,37,26,26.0
2024-0-115-106051-54-211,2025-02-25,830,930,2024,106051,54,211,1,61,70,15.0
2024-0-115-104355-54-81,2025-02-24,1500,1700,2024,104355,54,81,1,0,46,49.5
2024-0-115-102714-1-31,2025-02-24,1130,1330,2024,102714,1,31,1,158,166,60.0
2024-0-115-103802-1-45,2025-02-24,1500,1700,2024,103802,1,45,1,61,50,30.0
2024-0-115-101752-54-12,2025-02-24,1500,1700,2024,101752,54,12,1,30,31,15.0
2024-0-115-101750-55-11,2025-02-24,1900,2100,2024,101750,55,11,1,25,23,20.0
2024-0-115-102768-55-412,2025-02-24,1230,1430,2024,102768,55,412,1,21,19,12.0
2024-0-115-104349-54-811,2025-02-24,1230,1330,2024,104349,54,811,1,32,34,12.0
2024-0-115-103804-1-410,2025-02-24,830,930,2024,103804,1,410,1,76,71,13.0
2024-0-115-102782-54-440,2025-02-24,1030,1230,2024,102782,54,440,1,34,39,50.0
2024-0-115-102685-54-312,2025-02-24,1030,1130,2024,102685,54,312,1,38,35,15.0
2024-0-115-103807-54-451,2025-02-24,1800,1900,2024,103807,54,451,1,41,41,15.0
2024-0-115-102768-55-414,2025-02-24,1230,1430,2024,102768,55,414,1,21,19,12.0
2024-0-115-102714-1-51,2025-02-24,1700,1900,2024,102714,1,51,1,0,43,60.0
2024-0-115-102731-54-321,2025-02-24,1700,1800,2024,102731,54,321,1,54,64,12.0
2024-0-115-102707-54-312,2025-02-24,1030,1130,2024,102707,54,312,1,36,40,30.0
2024-0-115-104338-54-81,2025-02-24,1030,1230,2024,104338,54,81,1,37,32,49.5
2024-0-115-103807-54-412,2025-02-24,1030,1130,2024,103807,54,412,1,42,41,15.0
2024-0-115-106050-1-21,2025-02-24,1030,1130,2024,106050,1,21,0,108,101,45.0
2024-0-115-102777-55-432,2025-02-24,1230,1430,2024,102777,55,432,1,16,20,24.0
2024-0-115-106931-54-612,2025-02-24,1030,1130,2024,106931,54,612,1,30,32,12.0
2024-0-115-102772-54-432,2025-02-24,1330,1430,2024,102772,54,432,1,39,37,15.0
2024-0-115-101749-54-11,2025-02-24,1900,2100,2024,101749,54,11,1,27,30,12.0
2024-0-115-102685-54-331,2025-02-24,1900,2000,2024,102685,54,331,1,30,20,15.0
2024-0-115-102685-54-322,2025-02-24,1030,1130,2024,102685,54,322,1,38,44,15.0
2024-0-115-101743-1-11,2025-02-24,1500,1700,2024,101743,1,11,1,66,72,26.0
2024-0-115-103802-1-43,2025-02-24,1030,1230,2024,103802,1,43,1,73,68,30.0
2024-0-115-106050-54-211,2025-02-24,930,1030,2024,106050,54,211,0,54,51,23.0
2024-0-115-102743-54-412,2025-02-24,1230,1430,2024,102743,54,412,1,39,15,50.0
2024-0-115-102743-54-431,2025-02-24,830,1030,2024,102743,54,431,1,38,39,50.0
2024-0-115-102691-1-330,2025-02-24,1330,1430,2024,102691,1,330,1,56,78,39.0
2024-0-115-103807-54-411,2025-02-24,1130,1230,2024,103807,54,411,1,42,41,15.0
2024-0-115-106040-54-212,2025-02-24,930,1030,2024,106040,54,212,0,51,49,23.0
2024-0-115-102768-55-413,2025-02-24,1030,1230,2024,102768,55,413,1,21,19,12.0
2024-0-115-104349-54-812,2025-02-24,1330,1430,2024,104349,54,812,1,32,33,12.0
2024-0-115-102793-55-431,2025-02-24,1230,1430,2024,102793,55,431,1,20,33,24.0
2024-0-115-103800-54-311,2025-02-24,1030,1130,2024,103800,54,311,1,32,35,15.0
2024-0-115-103807-54-431,2025-02-24,1330,1430,2024,103807,54,431,1,42,41,15.0
2024-0-115-102743-54-432,2025-02-24,1230,1430,2024,102743,54,432,1,38,38,50.0
2024-0-115-102731-1-320,2025-02-24,1500,1700,2024,102731,1,320,1,54,80,26.0
2024-0-115-102768-55-411,2025-02-24,1030,1215,2024,102768,55,411,1,21,20,12.0
2024-0-115-106057-54-211,2025-02-24,830,1030,2024,106057,54,211,1,21,22,60.0
2024-0-115-104344-54-811,2025-02-24,1330,1430,2024,104344,54,811,1,32,33,15.0
2024-0-115-101743-54-12,2025-02-24,1900,2100,2024,101743,54,12,1,33,36,12.0
2024-0-115-102772-54-412,2025-02-24,1130,1230,2024,102772,54,412,1,39,36,15.0
2024-0-115-102772-54-451,2025-02-24,1700,1800,2024,102772,54,451,1,39,29,15.0
2024-0-115-103815-1-11,2025-02-24,1700,1800,2024,103815,1,11,0,75,86,45.0
2024-0-115-102699-1-330,2025-02-24,1130,1330,2024,102699,1,330,1,40,58,26.0
2024-0-115-104552-1-61,2025-02-24,1500,1700,2024,104552,1,61,1,26,22,26.0
2024-0-115-102743-54-451,2025-02-24,1500,1700,2024,102743,54,451,1,38,33,50.0
2024-0-115-106933-1-61,2025-02-24,830,1030,2024,106933,1,61,1,64,66,26.0
2024-0-115-102772-54-471,2025-02-24,1700,1800,2024,102772,54,471,1,38,71,15.0
2024-0-115-102772-54-431,2025-02-24,1230,1330,2024,102772,54,431,1,39,38,15.0
2024-0-115-103807-54-432,2025-02-24,1230,1330,2024,103807,54,432,1,42,41,15.0
2024-0-115-101749-54-12,2025-02-24,1900,2100,2024,101749,54,12,1,27,29,12.0
2024-0-115-104346-54-81,2025-02-24,830,1030,2024,104346,54,81,1,32,28,49.5
2024-0-115-102788-1-420,2025-02-24,1030,1330,2024,102788,1,420,1,84,76,39.0
2024-0-115-106057-54-212,2025-02-24,830,1030,2024,106057,54,212,1,21,22,60.0
2024-0-115-106940-1-61,2025-02-24,1500,1700,2024,106940,1,61,1,48,36,26.0
2024-0-115-102714-54-311,2025-02-24,1330,1430,2024,102714,54,311,1,79,83,15.0
2024-0-115-102690-1-31,2025-02-24,830,1030,2024,102690,1,31,1,96,114,30.0
2024-0-115-102707-54-351,2025-02-24,1600,1700,2024,102707,54,351,1,37,23,30.0
2024-0-115-102743-54-411,2025-02-24,1030,1230,2024,102743,54,411,1,39,36,50.0
2024-0-115-102690-54-311,2025-02-24,1030,1130,2024,102690,54,311,1,53,61,15.0
2024-0-115-101743-54-11,2025-02-24,1700,1900,2024,101743,54,11,1,33,36,12.0
2024-0-115-101750-55-12,2025-02-24,1700,1900,2024,101750,55,12,1,24,23,20.0
2024-0-115-102746-55-411,2025-02-24,830,1030,2024,102746,55,411,1,21,19,12.0
2024-0-115-101752-54-11,2025-02-24,1500,1700,2024,101752,54,11,1,31,32,15.0
2024-0-115-104344-54-812,2025-02-24,1230,1330,2024,104344,54,812,1,31,32,15.0
2024-0-115-103807-54-452,2025-02-24,1700,1800,2024,103807,54,452,1,41,40,15.0
2024-0-115-101757-1-1,2025-02-24,1500,1700,2024,101757,1,1,1,74,70,30.0
2024-0-115-102777-55-431,2025-02-24,1030,1230,2024,102777,55,431,1,17,20,24.0
2024-0-115-103795-1-33,2025-02-24,830,930,2024,103795,1,33,1,76,82,30.0
2024-0-115-102745-1-410,2025-02-24,930,1030,2024,102745,1,410,1,71,71,13.0
2024-0-115-104338-54-82,2025-02-24,1030,1230,2024,104338,54,82,1,42,48,49.5
2024-0-115-104359-54-81,2025-02-24,1030,1230,2024,104359,54,81,1,32,33,49.5
2024-0-115-103802-1-41,2025-02-24,830,1030,2024,103802,1,41,1,71,71,30.0
2024-0-115-103804-1-415,2025-02-24,930,1030,2024,103804,1,415,1,76,87,13.0
2024-0-115-102437-1-21,2025-02-24,1030,1130,2024,102437,1,21,1,72,58,30.0
2024-0-115-102782-54-441,2025-02-24,1230,1430,2024,102782,54,441,1,35,38,50.0
2024-0-115-106047-1-21,2025-02-24,1130,1330,2024,106047,1,21,1,71,83,45.0
2024-0-115-102772-54-411,2025-02-24,1030,1130,2024,102772,54,411,1,39,37,15.0
2024-0-115-102757-1-450,2025-02-24,1130,1330,2024,102757,1,450,1,94,100,26.0
2024-0-115-106040-54-211,2025-02-24,830,930,2024,106040,54,211,0,52,49,23.0
2024-0-115-106940-54-611,2025-02-24,1700,1800,2024,106940,54,611,1,24,18,12.0
2024-0-115-106939-54-612,2025-02-24,1700,1800,2024,106939,54,612,1,24,17,12.0
2024-0-115-101749-1-1,2025-02-24,1700,1900,2024,101749,1,1,1,54,59,26.0
2024-0-115-106933-54-611,2025-02-24,1030,1130,2024,106933,54,611,1,32,33,12.0
2024-0-115-103804-1-417,2025-02-24,1500,1600,2024,103804,1,417,1,75,66,13.0
2024-0-115-102772-54-452,2025-02-24,1800,1900,2024,102772,54,452,1,38,28,15.0
2024-0-115-102745-1-417,2025-02-24,1600,1700,2024,102745,1,417,1,70,61,13.0
2024-0-115-106048-1-21,2025-02-24,1330,1430,2024,106048,1,21,0,66,88,30.0
2024-0-115-102707-1-33,2025-02-24,930,1130,2024,102707,1,33,1,80,83,45.0
2024-0-115-102745-1-415,2025-02-24,830,930,2024,102745,1,415,1,70,72,13.0
2024-0-115-104552-54-611,2025-02-24,1700,1800,2024,104552,54,611,1,26,22,12.0
2024-0-115-106050-54-212,2025-02-24,830,930,2024,106050,54,212,0,54,50,23.0
2024-0-115-102768-55-415,2025-02-24,1500,1700,2024,102768,55,415,1,21,19,12.0
2024-0-115-103800-54-322,2025-02-21,1330,1430,2024,103800,54,322,1,31,49,15.0
2024-0-115-102775-54-452,2025-02-21,1700,1800,2024,102775,54,452,1,40,28,12.0
2024-0-115-102707-54-311,2025-02-21,1030,1130,2024,102707,54,311,1,36,41,30.0
2024-0-115-102735-1-320,2025-02-21,1130,1330,2024,102735,1,320,1,49,73,26.0
2024-0-115-102750-54-452,2025-02-21,1230,1330,2024,102750,54,452,1,47,50,12.0
2024-0-115-104368-54-81,2025-02-21,1330,1530,2024,104368,54,81,1,0,15,49.5
2024-0-115-102764-54-471,2025-02-21,1700,1900,2024,102764,54,471,1,37,41,50.0
2024-0-115-102746-54-432,2025-02-21,1030,1130,2024,102746,54,432,1,38,50,12.0
2024-0-115-104548-1-61,2025-02-21,1500,1700,2024,104548,1,61,1,14,13,26.0
2024-0-115-102735-54-321,2025-02-21,1330,1430,2024,102735,54,321,1,49,64,12.0
2024-0-115-106045-54-211,2025-02-21,930,1030,2024,106045,54,211,1,59,57,16.0
2024-0-115-102764-54-411,2025-02-21,830,1030,2024,102764,54,411,1,38,36,50.0
2024-0-115-106045-54-212,2025-02-21,830,930,2024,106045,54,212,1,58,56,16.0
2024-0-115-102746-54-412,2025-02-21,930,1030,2024,102746,54,412,1,38,40,12.0
2024-0-115-106047-54-211,2025-02-21,1330,1430,2024,106047,54,211,1,36,42,23.0
2024-0-115-106043-54-212,2025-02-21,930,1030,2024,106043,54,212,1,50,49,23.0
2024-0-115-101768-55-21,2025-02-21,1530,1730,2024,101768,55,21,1,18,19,12.0
2024-0-115-104351-54-81,2025-02-21,830,1030,2024,104351,54,81,1,57,59,49.5
2024-0-115-103819-55-33,2025-02-21,1500,1630,2024,103819,55,33,0,20,23,18.0
2024-0-115-102749-54-451,2025-02-21,930,1030,2024,102749,54,451,1,48,50,12.0
2024-0-115-103819-55-32,2025-02-21,1630,1800,2024,103819,55,32,0,21,24,18.0
2024-0-115-102764-54-452,2025-02-21,1500,1700,2024,102764,54,452,1,37,35,50.0
2024-0-115-102685-54-311,2025-02-21,1330,1430,2024,102685,54,311,1,39,35,15.0
2024-0-115-102690-54-332,2025-02-21,930,1030,2024,102690,54,332,1,18,22,15.0
2024-0-115-102707-1-51,2025-02-21,1500,1600,2024,102707,1,51,1,0,45,45.0
2024-0-115-104365-54-81,2025-02-21,1300,1500,2024,104365,54,81,1,29,37,49.5
2024-0-115-106056-1-21,2025-02-21,1130,1230,2024,106056,1,21,1,70,74,20.0
2024-0-115-102775-54-411,2025-02-21,930,1030,2024,102775,54,411,1,41,26,12.0
2024-0-115-102768-1-45,2025-02-21,1500,1700,2024,102768,1,45,1,81,82,26.0
2024-0-115-101768-55-22,2025-02-21,1730,1930,2024,101768,55,22,1,17,19,12.0
2024-0-115-103815-54-11,2025-02-21,1530,1630,2024,103815,54,11,0,38,43,24.0
2024-0-115-104354-54-811,2025-02-21,1030,1130,2024,104354,54,811,1,32,30,12.0
2024-0-115-103819-55-34,2025-02-21,1500,1630,2024,103819,55,34,0,20,23,18.0
2024-0-115-102757-54-452,2025-02-21,1130,1230,2024,102757,54,452,1,47,49,12.0
2024-0-115-102749-54-452,2025-02-21,1330,1430,2024,102749,54,452,1,47,48,12.0
2024-0-115-102775-54-432,2025-02-21,1130,1230,2024,102775,54,432,1,40,26,12.0
2024-0-115-102707-54-352,2025-02-21,1600,1700,2024,102707,54,352,1,37,22,30.0
2024-0-115-102746-54-431,2025-02-21,1130,1230,2024,102746,54,431,1,38,50,12.0
2024-0-115-102764-54-451,2025-02-21,1500,1700,2024,102764,54,451,1,37,39,50.0
2024-0-115-102757-54-451,2025-02-21,1230,1330,2024,102757,54,451,1,47,51,12.0
2024-0-115-102764-54-431,2025-02-21,1030,1230,2024,102764,54,431,1,37,39,50.0
2024-0-115-101745-56-22,2025-02-21,1800,1900,2024,101745,56,22,1,24,29,5.0
2024-0-115-102750-54-451,2025-02-21,1330,1430,2024,102750,54,451,1,48,51,12.0
2024-0-115-102707-54-331,2025-02-21,930,1030,2024,102707,54,331,1,36,42,30.0
2024-0-115-102789-1-420,2025-02-21,830,1030,2024,102789,1,420,1,86,79,13.0
2024-0-115-106051-1-21,2025-02-21,1030,1130,2024,106051,1,21,1,61,70,30.0
2024-0-115-102751-54-451,2025-02-21,1130,1230,2024,102751,54,451,1,39,36,12.0
2024-0-115-102716-1-330,2025-02-21,830,1030,2024,102716,1,330,1,18,23,26.0
2024-0-115-103800-54-511,2025-02-21,1600,1700,2024,103800,54,511,1,0,48,15.0
2024-0-115-103800-1-31,2025-02-21,1130,1330,2024,103800,1,31,1,63,69,30.0
2024-0-115-102716-54-331,2025-02-21,1030,1130,2024,102716,54,331,1,18,23,12.0
2024-0-115-106048-54-212,2025-02-21,1330,1430,2024,106048,54,212,0,33,44,15.0
2024-0-115-102751-54-452,2025-02-21,1030,1130,2024,102751,54,452,1,38,36,12.0
2024-0-115-102775-54-451,2025-02-21,1800,1900,2024,102775,54,451,1,40,29,12.0
2024-0-115-102764-54-432,2025-02-21,1030,1230,2024,102764,54,432,1,37,37,50.0
2024-0-115-102708-54-311,2025-02-21,930,1030,2024,102708,54,311,1,45,50,6.0
2024-0-115-106057-54-213,2025-02-21,830,1030,2024,106057,54,213,1,21,5,60.0
2024-0-115-106057-54-214,2025-02-21,830,1030,2024,106057,54,214,1,21,2,60.0
2024-0-115-106066-1-1,2025-02-21,930,1130,2024,106066,1,1,1,20,16,30.0
2024-0-115-106943-1-61,2025-02-21,1500,1700,2024,106943,1,61,1,0,33,26.0
2024-0-115-101745-54-11,2025-02-21,1700,1800,2024,101745,54,11,1,48,59,15.0
2024-0-115-102764-54-472,2025-02-21,1700,1900,2024,102764,54,472,1,37,44,50.0
2024-0-115-106047-54-212,2025-02-21,1230,1330,2024,106047,54,212,1,35,41,23.0
2024-0-115-101745-1-11,2025-02-21,1500,1700,2024,101745,1,11,1,48,59,30.0
2024-0-115-102764-54-412,2025-02-21,1230,1430,2024,102764,54,412,1,37,40,50.0
2024-0-115-104365-54-82,2025-02-21,1300,1500,2024,104365,54,82,1,28,22,49.5
2024-0-115-102746-54-452,2025-02-21,1800,1900,2024,102746,54,452,1,37,17,12.0
2024-0-115-102754-1-440,2025-02-21,830,1030,2024,102754,1,440,1,83,83,26.0
2024-0-115-103797-54-351,2025-02-21,1600,1700,2024,103797,54,351,1,40,24,12.0
2024-0-115-104362-54-81,2025-02-21,1500,1700,2024,104362,54,81,1,0,39,49.5
2024-0-115-101743-55-21,2025-02-21,1730,1930,2024,101743,55,21,1,22,24,12.0
2024-0-115-102775-54-431,2025-02-21,1030,1130,2024,102775,54,431,1,40,27,12.0
2024-0-115-106048-54-211,2025-02-21,1230,1330,2024,106048,54,211,0,33,44,15.0
2024-0-115-106043-54-211,2025-02-21,1030,1130,2024,106043,54,211,1,51,50,23.0
2024-0-115-102746-54-411,2025-02-21,830,930,2024,102746,54,411,1,38,41,12.0
2024-0-115-104354-54-812,2025-02-21,1130,1230,2024,104354,54,812,1,32,29,12.0
2024-0-115-102746-54-451,2025-02-21,1700,1800,2024,102746,54,451,1,38,19,12.0
2024-0-115-103797-1-31,2025-02-21,830,930,2024,103797,1,31,1,81,77,26.0
2024-0-115-104362-54-82,2025-02-21,1500,1700,2024,104362,54,82,1,0,25,49.5
2024-0-115-102685-54-321,2025-02-21,1330,1430,2024,102685,54,321,1,38,45,15.0
2024-0-115-102707-1-33,2025-02-21,830,930,2024,102707,1,33,1,80,83,45.0
2024-0-115-102768-1-43,2025-02-21,830,1030,2024,102768,1,43,1,81,85,26.0
2024-0-115-102685-54-332,2025-02-21,1500,1600,2024,102685,54,332,1,30,19,15.0
2024-0-115-101743-55-23,2025-02-21,1730,1930,2024,101743,55,23,1,22,24,12.0
2024-0-115-102708-54-312,2025-02-21,1030,1130,2024,102708,54,312,1,45,50,6.0
2024-0-115-103819-55-31,2025-02-21,1630,1800,2024,103819,55,31,0,21,24,18.0
2024-0-115-101768-55-23,2025-02-21,1530,1730,2024,101768,55,23,1,17,18,12.0
2024-0-115-104343-1-81,2025-02-21,1230,1430,2024,104343,1,81,1,69,72,26.0
2024-0-115-104548-54-611,2025-02-21,1700,1800,2024,104548,54,611,1,14,13,12.0
2024-0-115-101745-56-21,2025-02-21,1800,1900,2024,101745,56,21,1,24,30,5.0
2024-0-115-102707-54-312,2025-02-21,930,1030,2024,102707,54,312,1,36,40,30.0
2024-0-115-102768-1-41,2025-02-21,1030,1230,2024,102768,1,41,1,82,54,26.0
2024-0-115-102792-1-430,2025-02-21,930,1130,2024,102792,1,430,1,28,44,26.0
2024-0-115-102690-54-331,2025-02-21,1030,1130,2024,102690,54,331,1,53,58,15.0
2024-0-115-102707-54-332,2025-02-21,1030,1130,2024,102707,54,332,1,36,41,30.0
2024-0-115-103815-54-12,2025-02-21,1630,1730,2024,103815,54,12,0,37,43,24.0
2024-0-115-102775-54-412,2025-02-21,830,930,2024,102775,54,412,1,41,26,12.0
2024-0-115-102775-54-413,2025-02-21,1230,1330,2024,102775,54,413,1,41,52,12.0
2024-0-115-102434-1-21,2025-02-21,1130,1330,2024,102434,1,21,1,80,62,30.0
2024-0-115-102685-1-32,2025-02-21,1130,1330,2024,102685,1,32,1,76,89,35.0
2024-0-115-101743-55-22,2025-02-21,1530,1730,2024,101743,55,22,1,22,24,12.0
2024-0-115-102743-54-412,2025-02-20,1230,1430,2024,102743,54,412,1,39,15,50.0
2024-0-115-102685-1-51,2025-02-20,1700,1800,2024,102685,1,51,1,0,39,35.0
2024-0-115-102765-54-431,2025-02-20,1230,1330,2024,102765,54,431,1,39,39,38.0
2024-0-115-104354-1-81,2025-02-20,830,1030,2024,104354,1,81,1,64,59,26.0
2024-0-115-101757-54-10,2025-02-20,1700,1800,2024,101757,54,10,1,37,35,15.0
2024-0-115-101757-56-23,2025-02-20,1900,2000,2024,101757,56,23,1,24,23,5.0
2024-0-115-101757-54-12,2025-02-20,1800,1900,2024,101757,54,12,1,37,35,15.0
2024-0-115-102769-1-47,2025-02-20,1500,1700,2024,102769,1,47,1,74,27,26.0
2024-0-115-102743-54-432,2025-02-20,1230,1430,2024,102743,54,432,1,38,38,50.0
2024-0-115-102743-54-411,2025-02-20,830,1030,2024,102743,54,411,1,39,36,50.0
2024-0-115-106047-1-21,2025-02-20,1130,1230,2024,106047,1,21,1,71,83,45.0
2024-0-115-103797-1-33,2025-02-20,1030,1130,2024,103797,1,33,1,69,83,26.0
2024-0-115-103807-1-43,2025-02-20,1030,1230,2024,103807,1,43,1,83,84,30.0
2024-0-115-103817-54-12,2025-02-20,1700,1800,2024,103817,54,12,1,25,22,12.0
2024-0-115-102685-1-32,2025-02-20,1330,1430,2024,102685,1,32,1,76,89,35.0
2024-0-115-102685-1-31,2025-02-20,1330,1430,2024,102685,1,31,1,77,70,35.0
2024-0-115-102754-54-441,2025-02-20,1330,1430,2024,102754,54,441,1,42,42,12.0
2024-0-115-106043-1-21,2025-02-20,1030,1130,2024,106043,1,21,1,101,99,45.0
2024-0-115-103802-54-451,2025-02-20,1800,1900,2024,103802,54,451,1,41,50,15.0
2024-0-115-102707-54-351,2025-02-20,1700,1800,2024,102707,54,351,1,37,23,30.0
2024-0-115-106930-54-612,2025-02-20,1030,1230,2024,106930,54,612,1,28,33,22.0
2024-0-115-103795-54-312,2025-02-20,930,1030,2024,103795,54,312,1,39,40,15.0
2024-0-115-103802-54-411,2025-02-20,1130,1230,2024,103802,54,411,1,41,36,15.0
2024-0-115-103797-54-312,2025-02-20,1030,1130,2024,103797,54,312,1,40,38,12.0
2024-0-115-103797-54-311,2025-02-20,930,1030,2024,103797,54,311,1,41,39,12.0
2024-0-115-102765-54-451,2025-02-20,1700,1800,2024,102765,54,451,1,38,38,38.0
2024-0-115-106929-54-612,2025-02-20,1230,1430,2024,106929,54,612,1,28,31,24.0
2024-0-115-103802-54-431,2025-02-20,1330,1430,2024,103802,54,431,1,41,34,15.0
2024-0-115-106051-1-21,2025-02-20,830,930,2024,106051,1,21,1,61,70,30.0
2024-0-115-106930-1-61,2025-02-20,830,1030,2024,106930,1,61,1,57,66,24.0
2024-0-115-103813-1-21,2025-02-20,1230,1430,2024,103813,1,21,1,86,93,30.0
2024-0-115-102714-54-312,2025-02-20,1030,1130,2024,102714,54,312,1,79,83,15.0
2024-0-115-102707-54-352,2025-02-20,1700,1800,2024,102707,54,352,1,37,22,30.0
2024-0-115-101768-54-11,2025-02-20,1600,1700,2024,101768,54,11,1,26,28,12.0
2024-0-115-103817-1-11,2025-02-20,1500,1600,2024,103817,1,11,1,51,45,13.0
2024-0-115-104353-54-811,2025-02-20,1030,1130,2024,104353,54,811,1,37,39,12.0
2024-0-115-101746-54-12,2025-02-20,1700,1800,2024,101746,54,12,1,30,33,15.0
2024-0-115-106040-1-21,2025-02-20,830,1030,2024,106040,1,21,0,103,98,45.0
2024-0-115-102434-54-211,2025-02-20,1130,1330,2024,102434,54,211,1,80,62,15.0
2024-0-115-102769-1-41,2025-02-20,1030,1230,2024,102769,1,41,1,75,76,26.0
2024-0-115-104353-54-812,2025-02-20,1130,1230,2024,104353,54,812,1,36,38,12.0
2024-0-115-104550-1-61,2025-02-20,1500,1700,2024,104550,1,61,1,19,14,26.0
2024-0-115-102765-54-411,2025-02-20,1030,1130,2024,102765,54,411,1,39,39,38.0
2024-0-115-106929-54-611,2025-02-20,1030,1230,2024,106929,54,611,1,29,32,24.0
2024-0-115-102722-54-321,2025-02-20,1230,1330,2024,102722,54,321,1,33,66,12.0
2024-0-115-102708-1-33,2025-02-20,830,1030,2024,102708,1,33,1,86,97,13.0
2024-0-115-102769-1-45,2025-02-20,1500,1700,2024,102769,1,45,1,74,66,26.0
2024-0-115-103795-54-311,2025-02-20,1030,1130,2024,103795,54,311,1,40,41,15.0
2024-0-115-103802-54-412,2025-02-20,1030,1130,2024,103802,54,412,1,41,35,15.0
2024-0-115-106049-54-211,2025-02-20,930,1030,2024,106049,54,211,1,41,28,15.0
2024-0-115-106942-54-611,2025-02-20,1700,1800,2024,106942,54,611,1,50,36,12.0
2024-0-115-103804-54-415,2025-02-20,830,930,2024,103804,54,415,1,38,20,12.0
2024-0-115-102721-1-320,2025-02-20,830,1030,2024,102721,1,320,1,19,18,26.0
2024-0-115-102743-54-431,2025-02-20,1030,1230,2024,102743,54,431,1,38,39,50.0
2024-0-115-106049-54-212,2025-02-20,1030,1130,2024,106049,54,212,1,40,28,15.0
2024-0-115-102691-1-330,2025-02-20,1130,1330,2024,102691,1,330,1,56,78,39.0
2024-0-115-102765-54-471,2025-02-20,1700,1800,2024,102765,54,471,1,38,41,38.0
2024-0-115-102784-54-442,2025-02-20,1130,1230,2024,102784,54,442,1,40,41,12.0
2024-0-115-103804-54-416,2025-02-20,930,1030,2024,103804,54,416,1,38,40,12.0
2024-0-115-104554-54-1,2025-02-20,1700,1900,2024,104554,54,1,1,23,21,12.0
2024-0-115-102765-54-432,2025-02-20,1330,1430,2024,102765,54,432,1,38,38,38.0
